GEOID,rb_30plus_z,income_z_rev,economic_pressure_index
17031310800,0.5927154756798179,0.43078289993690705,1.0234983756167249
17031310900,0.1991548065330295,0.06519066281706164,0.2643454693500911
17031320101,4.853904175260045,-0.9321447668153073,3.9217594084447374
17031320102,2.8073886956967455,-0.25252870075815287,2.554859994938593
17031320400,-0.4054974942470363,-1.4011153585118532,-1.8066128527588896
17031320600,2.435294972139782,-0.7584304850125901,1.6768644871271916
17031330101,-0.9314376611977444,-2.0317716290720518,-2.963209290269796
17031330102,7.9594556372547025,-0.7949510626107142,7.164504574643988
17031330103,3.412040996476811,-0.25332577685652463,3.1587152196202863
17031330200,-0.3375188332125911,-1.3595707861118709,-1.697089619324462
17031340300,-0.21587280820358373,0.8270263361123209,0.6111535279087372
17031340400,-0.054870716279897556,1.1276689481254496,1.072798231845552
17031340500,-0.2695401721781458,0.6034102597872992,0.33387008760915343
17031340600,-0.45916485822159836,1.5939343118517642,1.1347694536301658
17031350100,1.6517514581111759,0.6998564676902816,2.3516079258014573
17031350400,-0.24449540232335015,1.6123878312201283,1.3678924288967782
17031351000,2.764454804517096,0.616743169069154,3.38119797358625
17031351100,0.9218753080571318,1.723350485641942,2.6452257936990735
17031351500,-0.702456908239613,0.2430835556809399,-0.4593733525586732
17031360200,0.46391380214086897,1.4764501257159999,1.9403639278568687
17031380100,0.3064895344821536,0.17038055398097066,0.4768700884631243
17031380200,1.3333250985287743,1.693955285286838,3.0272803838156124
17031380600,2.034578654463052,0.9211296233625137,2.9557082778255657
17031381200,0.04530836313928494,0.986997093673416,1.032305456812701
17031381400,-0.20156151114370052,0.9501866702213386,0.748625159077638
17031381500,-0.26596234791317497,1.4620786021241454,1.1961162542109705
17031381800,0.03815271460934334,1.062501938628268,1.1006546532376114
17031381900,-0.7525464479492042,0.32655916161950926,-0.42598728632969496
17031390100,0.1061313756437886,0.7578739461232804,0.864005321767069
17031390200,-0.6452117200000802,-0.5684848353884844,-1.2136965553885646
17031390400,0.4782250992007522,1.1778122808593818,1.656037380060134
17031390500,-0.11569372878440122,0.08048003161310167,-0.035213697171299546
17031390600,-0.31247406335779543,-0.19980090915980306,-0.5122749725175985
17031390700,3.2939727957327745,0.32767023739299717,3.6216430331257716
17031400300,-0.4090753185120071,-0.08323456822822445,-0.4923098867402316
17031400400,0.31006735874712443,1.329305047192341,1.6393724059394654
17031400500,1.0363656845361975,1.1810488928951945,2.2174145774313923
17031400800,0.9826983205616355,1.5509405101820148,2.5336388307436506
17031410100,1.2367238433745626,0.5637255316168508,1.8004493749914134
